Step,Value
1,0.030841002240777016
2,0.024781547486782074
3,0.028630118817090988
4,0.022631019353866577
5,0.02671334519982338
6,0.020293360576033592
7,0.018368534743785858
8,0.017729539424180984
9,0.0175950825214386
10,0.017121843993663788
11,0.016041548922657967
12,0.01615561731159687
13,0.015543617308139801
14,0.015535905957221985
15,0.014448017813265324
16,0.015222187153995037
17,0.014367529191076756
18,0.013980955816805363
19,0.014427335001528263
20,0.012719398364424706
21,0.013189839199185371
22,0.012801460921764374
23,0.012830303981900215
24,0.01206971425563097
25,0.01203182153403759
26,0.012630678713321686
27,0.011610784567892551
28,0.012629246339201927
29,0.011689059436321259
30,0.011674046516418457
31,0.01104984525591135
32,0.011342749930918217
33,0.011488178744912148
34,0.010449263267219067
35,0.011039502918720245
36,0.010912755504250526
37,0.010456792078912258
38,0.010823532938957214
39,0.010563347488641739
40,0.010087945498526096
41,0.009967093355953693
42,0.01042832899838686
43,0.009819538332521915
44,0.010013525374233723
45,0.009625548496842384
46,0.009755502454936504
47,0.009661066345870495
48,0.009349768981337547
49,0.00982775166630745
50,0.0094832144677639
51,0.009699273854494095
52,0.009380458854138851
53,0.009612693451344967
54,0.009493826888501644
55,0.008891391567885876
56,0.009586789645254612
57,0.008965699933469296
58,0.00897215399891138
59,0.008542422205209732
60,0.008734289556741714
61,0.008662494830787182
62,0.008454115130007267
63,0.008504134602844715
64,0.008536933921277523
65,0.009036397561430931
66,0.00888008065521717
67,0.00838492065668106
68,0.008357224054634571
69,0.008144044317305088
70,0.008454727940261364
71,0.008476832881569862
72,0.00842572282999754
73,0.008340585976839066
74,0.008029887452721596
75,0.008160830475389957
76,0.008442247286438942
77,0.008132755756378174
78,0.007762526627629995
79,0.008223162032663822
80,0.00804053246974945
81,0.007863267324864864
82,0.007529311813414097
83,0.007673820946365595
84,0.007842522114515305
85,0.0077931201085448265
86,0.007748118136078119
87,0.007635597139596939
88,0.008035480976104736
89,0.007633759640157223
90,0.007603971287608147
91,0.0075075505301356316
92,0.007579815108329058
93,0.007984544150531292
94,0.008002068847417831
95,0.007787922862917185
96,0.0082029914483428
97,0.007237679790705442
98,0.007564079947769642
99,0.007479289546608925
100,0.007672105450183153
101,0.008225012570619583
102,0.007436966989189386
103,0.0077999308705329895
104,0.007763045374304056
105,0.007961173541843891
106,0.007280483841896057
107,0.007322327233850956
108,0.007162791211158037
109,0.007616688031703234
110,0.006894162390381098
111,0.0070359958335757256
112,0.0072290124371647835
113,0.007337932009249926
114,0.00715327775105834
115,0.007178402505815029
116,0.007176627404987812
117,0.007073800079524517
118,0.007242853753268719
119,0.00683064479380846
120,0.006997308693826199
121,0.007349906489253044
122,0.007524705491960049
123,0.0070908572524785995
124,0.00740079116076231
125,0.007734912913292646
126,0.007332249078899622
127,0.00740342540666461
128,0.007314796559512615
129,0.007009271066635847
130,0.007024296559393406
131,0.00696181133389473
132,0.006959324702620506
133,0.007054911460727453
134,0.007140942383557558
135,0.007175345905125141
136,0.0073653762228786945
137,0.00696644838899374
138,0.007412392180413008
139,0.006974171847105026
140,0.0071851531974971294
141,0.007233290933072567
142,0.00708695687353611
143,0.006858888082206249
144,0.007148211821913719
145,0.007092141080647707
146,0.00664360448718071
147,0.0069234948605299
148,0.007160771172493696
149,0.006867584772408009
150,0.006771376822143793
151,0.006724528968334198
152,0.007023600861430168
153,0.007043066434562206
154,0.006865572649985552
155,0.006709862966090441
156,0.006915388163179159
157,0.006835341453552246
158,0.00689814705401659
159,0.00687502883374691
160,0.006975017953664064
161,0.006760905031114817
162,0.007207335438579321
163,0.0070632873103022575
164,0.006735879462212324
165,0.006699490360915661
166,0.006629359442740679
167,0.006963505409657955
168,0.006670176517218351
169,0.006803483702242374
170,0.006817045621573925
171,0.006577251944690943
172,0.006522242445498705
173,0.006777843926101923
174,0.006896365433931351
175,0.006815555039793253
176,0.006529510021209717
177,0.006759558338671923
178,0.006390516180545092
179,0.006495645735412836
180,0.006386647000908852
181,0.00675095384940505
182,0.006644119508564472
183,0.006480084732174873
184,0.007033384870737791
185,0.006578392814844847
186,0.007198511157184839
187,0.006418469361960888
188,0.006581621244549751
189,0.006542338524013758
190,0.006548665929585695
191,0.0066903424449265
192,0.00666865473613143
193,0.006950220558792353
194,0.006063094362616539
195,0.0064390236511826515
196,0.006128633860498667
197,0.006290241610258818
198,0.006462462712079287
199,0.0063170334324240685
200,0.006473020650446415
