Wall time,Step,Value
1612318399.2637205,1,0.051275067031383514
1612318653.008853,2,0.019099829718470573
1612318906.6909506,3,0.015823666006326675
1612319160.2293727,4,0.014076926745474339
1612319413.5225925,5,0.012825338169932365
1612319674.3173842,6,0.011949079111218452
1612319928.0351985,7,0.011146124452352524
1612320181.4342148,8,0.010582434013485909
1612320434.6967294,9,0.01027599722146988
1612320688.115868,10,0.009982108138501644
1612320950.2372093,11,0.009510253556072712
1612321203.3247716,12,0.009153107181191444
1612321457.3377736,13,0.008887396194040775
1612321710.1754615,14,0.008660726249217987
1612321963.807618,15,0.008418772369623184
1612322225.7394664,16,0.008283406496047974
1612322479.516501,17,0.008202368393540382
1612322731.9025376,18,0.007862577214837074
1612322985.7158985,19,0.00783477071672678
1612323239.5216413,20,0.007664751727133989
1612323501.7838838,21,0.007643843535333872
1612323755.6878374,22,0.007429858669638634
1612324008.5451393,23,0.007287677843123674
1612324261.6763895,24,0.007240460254251957
1612324515.994072,25,0.0071900081820786
1612324778.2327564,26,0.007110293954610825
1612325031.3988602,27,0.006913169287145138
1612325286.0627804,28,0.0068878051824867725
1612325539.2520223,29,0.006829986348748207
1612325793.863916,30,0.006774845067411661
1612326056.5970902,31,0.006639398634433746
1612326310.9436314,32,0.006549060344696045
1612326565.3618562,33,0.006531463470309973
1612326818.6739411,34,0.006417440250515938
1612327071.8037064,35,0.006366007495671511
1612327334.4392781,36,0.00635877437889576
1612327586.5332944,37,0.006375222001224756
1612327841.1840947,38,0.006199967581778765
1612328095.9004538,39,0.006192623171955347
1612328347.9563484,40,0.006197265814989805
1612328612.0516307,41,0.006105588749051094
1612328866.2628071,42,0.0062075951136648655
1612329129.1789837,43,0.006063430104404688
1612329384.4636488,44,0.005894048139452934
1612329637.9168248,45,0.005898011848330498
1612329900.6885993,46,0.005898089148104191
1612330152.7966068,47,0.005904634483158588
1612330407.5487578,48,0.00583686912432313
1612330662.0167928,49,0.005719766952097416
1612330913.97939,50,0.0058089070953428745
1612331174.1498802,51,0.005794924218207598
1612331427.535948,52,0.005639697890728712
1612331680.950573,53,0.005681425333023071
1612331935.5542054,54,0.005607312545180321
1612332192.6316407,55,0.00555505882948637
1612332460.5985384,56,0.005509345326572657
1612332721.584578,57,0.00573590025305748
1612332978.1903543,58,0.005713388789445162
1612333235.2945342,59,0.005534578580409288
1612333491.8707023,60,0.0054269819520413876
1612333838.3899608,61,0.005386048462241888
1612334097.5889442,62,0.005395614076405764
1612334363.6190908,63,0.005411697551608086
1612334620.071776,64,0.005322284530848265
1612334883.2569387,65,0.005222575273364782
1612335228.9632108,66,0.005238245707005262
1612335506.229249,67,0.005190031602978706
