Wall time,Step,Value
1617304771.3474727,157,0.009741044603288174
1617307192.518537,158,0.009685397148132324
1617309619.6405406,159,0.009557484649121761
1617312044.2610269,160,0.00954405777156353
1617314477.1959815,161,0.00990068819373846
1617316901.8704414,162,0.009611669927835464
1617319326.436001,163,0.009566760621964931
1617321745.2140894,164,0.009608768858015537
1617324162.8781073,165,0.009909545071423054
1617326573.1098442,166,0.009588505141437054
1617328981.0544205,167,0.00954955630004406
1617331391.884063,168,0.009640367701649666
1617333804.0737221,169,0.009535498917102814
1617336214.3360975,170,0.009552606381475925
1617338635.761627,171,0.009565870277583599
1617341043.631299,172,0.009565230458974838
1617343454.8421142,173,0.009535858407616615
1617345863.158557,174,0.009601648896932602
1617348273.5112433,175,0.009532659314572811
1617350681.5074816,176,0.009590698406100273
1617353089.0958242,177,0.009600714780390263
1617355497.189637,178,0.009551732800900936
1617357906.8955963,179,0.009536141529679298
1617360316.7847943,180,0.009430762380361557
1617362740.3294256,181,0.009465953335165977
1617365148.746777,182,0.009435927495360374
1617367561.3465862,183,0.009588777087628841
1617369976.408391,184,0.00953524000942707
1617372391.2258825,185,0.00955465529114008
1617374806.1425838,186,0.009484898298978806
1617377225.506714,187,0.00944659672677517
1617379643.887926,188,0.009446211159229279
1617382066.8174548,189,0.009393924847245216
1617384485.7707524,190,0.009445340372622013
1617386918.2456033,191,0.00961344689130783
1617389340.22298,192,0.00937664695084095
1617391763.2028675,193,0.009553774259984493
1617394182.417271,194,0.0096286591142416
1617396604.2967882,195,0.009336552582681179
1617399026.0507503,196,0.00941335130482912
1617401446.2472754,197,0.009366828016936779
1617403867.871329,198,0.00940636545419693
1617406290.125459,199,0.009314148686826229
1617408711.1523302,200,0.009414498694241047
1617598623.7690868,201,0.009191799908876419
1617601009.7750034,202,0.009332587942481041
1617603397.3946857,203,0.009153289720416069
1617605784.533428,204,0.00909601990133524
1617608173.6428635,205,0.008964448235929012
1617610569.6501555,206,0.009127563796937466
1617612958.126622,207,0.008722846396267414
1617615347.4931574,208,0.008697464130818844
1617617735.9126124,209,0.008646375499665737
1617620124.6873596,210,0.008633050136268139
1617622523.366375,211,0.008600998669862747
1617624914.184367,212,0.00859234668314457
1617627305.9578056,213,0.008583907969295979
1617629697.6134171,214,0.008581721223890781
1617632087.3156252,215,0.00858217105269432
1617634489.3657165,216,0.008577385917305946
1617636882.0084012,217,0.008576647378504276
1617639271.0247827,218,0.008571046404540539
1617641661.3157353,219,0.008570036850869656
1617644052.8703637,220,0.008569808676838875
1617646454.7593215,221,0.00856921635568142
1617648843.705422,222,0.00856924057006836
1617651231.9870992,223,0.008569486439228058
1617653622.3651474,224,0.008569072932004929
1617656012.1803634,225,0.008569062687456608
1617658412.2437756,226,0.008569039404392242
1617660802.690343,227,0.008569014258682728
1617663195.6667435,228,0.008568975143134594
1617665586.301809,229,0.008568977937102318
1617667977.3046305,230,0.00856897234916687
1617670375.4114437,231,0.008568908087909222
1617672766.1065032,232,0.008568895049393177
