Step,Value
1,0.03774759918451309
2,0.02714977040886879
3,0.023574931547045708
4,0.02193681336939335
5,0.020941467955708504
6,0.019155846908688545
7,0.018466873094439507
8,0.018238747492432594
9,0.016986507922410965
10,0.016600582748651505
11,0.016250312328338623
12,0.0159273911267519
13,0.015242449939250946
14,0.01495799794793129
15,0.014587605372071266
16,0.014313647523522377
17,0.014581851661205292
18,0.013703395612537861
19,0.013422905467450619
20,0.013821358792483807
21,0.01287106703966856
22,0.012671221978962421
23,0.012660770677030087
24,0.01252432819455862
25,0.012225016951560974
26,0.012137331999838352
27,0.011919884011149406
28,0.011850642040371895
29,0.011867707595229149
30,0.011458487249910831
31,0.011449580080807209
32,0.011194809339940548
33,0.011230198666453362
34,0.010976647958159447
35,0.010734956711530685
36,0.010783136822283268
37,0.011675747111439705
38,0.010603727772831917
39,0.010289451107382774
40,0.010254614986479282
41,0.010266647674143314
42,0.010067819617688656
43,0.010401392355561256
44,0.009983966127038002
45,0.009766466915607452
46,0.009796420112252235
47,0.010487180203199387
48,0.009770055301487446
49,0.009512584656476974
50,0.009572296403348446
51,0.00923208612948656
52,0.009527521207928658
53,0.009347002021968365
54,0.009191127493977547
55,0.009258730337023735
56,0.009295844472944736
57,0.008873802609741688
58,0.00884940754622221
59,0.008896789513528347
60,0.009394734166562557
61,0.0088800098747015
62,0.008713365532457829
63,0.00854912307113409
64,0.008626294322311878
65,0.008612005971372128
66,0.00837069284170866
67,0.008418146520853043
68,0.008807294070720673
69,0.008225003257393837
70,0.008153136819601059
71,0.00828329473733902
72,0.008268550038337708
73,0.00813756138086319
74,0.00911236647516489
75,0.008329104632139206
76,0.007957955822348595
77,0.007913938723504543
78,0.007792978547513485
79,0.007928323931992054
80,0.00782324094325304
81,0.007759582716971636
82,0.00767406215891242
83,0.00766787538304925
84,0.007659634575247765
85,0.007773528341203928
86,0.007608121261000633
87,0.007840471342206001
88,0.007592139765620232
89,0.00738851074129343
90,0.007468136493116617
91,0.007366526871919632
92,0.007614426780492067
93,0.007371262647211552
94,0.007760223932564259
95,0.007326921913772821
96,0.007202863227576017
97,0.00718194292858243
98,0.007120178081095219
99,0.007132408209145069
100,0.007187291979789734
101,0.007099053356796503
102,0.007632287219166756
103,0.007066322024911642
104,0.0070105562917888165
105,0.006952522788196802
106,0.006893797777593136
107,0.0069478703662753105
108,0.0068910736590623856
109,0.006892514415085316
110,0.008584853261709213
111,0.007368510589003563
112,0.006763878744095564
113,0.006689729169011116
114,0.006717273499816656
115,0.007079399190843105
116,0.006756281945854425
117,0.00658669788390398
118,0.006580730434507132
119,0.006608172785490751
120,0.006605597212910652
121,0.0065368604846298695
122,0.006735453847795725
123,0.006586420815438032
124,0.006525921635329723
125,0.006632735021412373
126,0.006635537836700678
127,0.0064714872278273106
128,0.006446803454309702
129,0.006502492353320122
130,0.006423021666705608
131,0.006376379169523716
132,0.006325195077806711
133,0.0067681847140192986
134,0.006369065959006548
135,0.0062540494836866856
136,0.0063995118252933025
137,0.006257115863263607
138,0.006265339907258749
139,0.0062457723543047905
140,0.006260540336370468
141,0.006315587554126978
142,0.006222142837941647
143,0.006239536218345165
144,0.006146002095192671
145,0.006099809426814318
146,0.006077217403799295
147,0.0061031850054860115
148,0.006128218956291676
149,0.006185916718095541
150,0.006075199693441391
151,0.006589444354176521
152,0.0060998122207820415
153,0.005934860557317734
154,0.0059274062514305115
155,0.005885884165763855
156,0.005886869039386511
157,0.005972911603748798
158,0.005942324176430702
159,0.005952897947281599
160,0.005892814137041569
161,0.005929751321673393
162,0.00564331142231822
163,0.0055572413839399815
164,0.005518511403352022
165,0.005501520819962025
166,0.005494125187397003
167,0.0054695503786206245
168,0.005469499621540308
169,0.005461496766656637
170,0.005460864864289761
171,0.005449726711958647
172,0.0054204994812607765
173,0.005422742106020451
174,0.005416627507656813
175,0.005424784496426582
176,0.005411977414041758
177,0.005397051572799683
178,0.0054061138071119785
179,0.005392599850893021
180,0.005388468503952026
181,0.005395092070102692
182,0.005371672101318836
183,0.005370364990085363
184,0.005371514242142439
185,0.0053665549494326115
186,0.0053566452115774155
187,0.005374221131205559
188,0.005355972796678543
189,0.0053534600883722305
190,0.005325866397470236
191,0.00533002195879817
192,0.005345565732568502
193,0.005318713840097189
194,0.005318984389305115
195,0.005316992290318012
196,0.005325142294168472
197,0.0053086248226463795
198,0.005294926464557648
199,0.0052971383556723595
200,0.005292990244925022
