Step,Value
1,0.01598593033850193
2,0.013805858790874481
3,0.011459129862487316
4,0.010793814435601234
5,0.009924571961164474
6,0.010019494220614433
7,0.009671234525740147
8,0.009121371433138847
9,0.009003182873129845
10,0.008788040839135647
11,0.008961153216660023
12,0.008071335032582283
13,0.008012001402676105
14,0.007841058075428009
15,0.0079860994592309
16,0.008076189085841179
17,0.007542761974036694
18,0.007578297983855009
19,0.00750991515815258
20,0.007390792015939951
21,0.007329401560127735
22,0.007025642320513725
23,0.007289311848580837
24,0.007047194521874189
25,0.007054138462990522
26,0.007135261315852404
27,0.006790203973650932
28,0.006791883148252964
29,0.0066983662545681
30,0.0068437024019658566
31,0.00672408239915967
32,0.006519708316773176
33,0.006407241337001324
34,0.006847480311989784
35,0.006415837910026312
36,0.006409755442291498
37,0.0063317823223769665
38,0.006270431447774172
39,0.0063125514425337315
40,0.006395335309207439
41,0.006167667452245951
42,0.006216015666723251
43,0.006220693234354258
44,0.0061675370670855045
45,0.006210323888808489
46,0.006502886768430471
47,0.006111185532063246
48,0.006218859925866127
49,0.006050905212759972
50,0.006013848818838596
51,0.005972393788397312
52,0.006054574158042669
53,0.00596916489303112
54,0.005909207742661238
55,0.006080659572035074
56,0.0059715998359024525
57,0.006011321675032377
58,0.006032787729054689
59,0.005953595507889986
60,0.005842301063239574
61,0.005835376679897308
62,0.005861993879079819
63,0.005799550563097
64,0.006266061682254076
65,0.00569754047319293
66,0.005923483520746231
67,0.005777126178145409
68,0.005821527913212776
69,0.005641908384859562
70,0.005705253686755896
71,0.005824575666338205
72,0.005866049788892269
73,0.0056805117055773735
74,0.005693099927157164
75,0.0057387566193938255
76,0.005735680460929871
77,0.005608029197901487
78,0.005682806950062513
79,0.005818344186991453
80,0.005555216688662767
81,0.005484596360474825
82,0.005791898351162672
83,0.005611195228993893
84,0.005705233197659254
85,0.0054998560808598995
86,0.005602891556918621
87,0.005443081725388765
88,0.005726843606680632
89,0.0056592863984405994
90,0.005608968902379274
91,0.0055912029929459095
92,0.005557900294661522
93,0.005509368143975735
94,0.005409959238022566
95,0.005604750011116266
96,0.0055510676465928555
97,0.005392168182879686
98,0.00541338324546814
99,0.005402558948844671
100,0.005442746449261904
101,0.0054303910583257675
102,0.005407767370343208
103,0.005385417956858873
104,0.005417313892394304
105,0.005414013285189867
106,0.005370033904910088
107,0.005477049387991428
108,0.005428633186966181
109,0.0055136969313025475
110,0.005443089175969362
111,0.005408930592238903
112,0.00536463875323534
113,0.005362821277230978
114,0.005299090873450041
115,0.0054876129142940044
116,0.0053008790127933025
117,0.005337676033377647
118,0.005334322340786457
119,0.005379214882850647
120,0.005386647302657366
121,0.005295423325151205
122,0.00526936212554574
123,0.0053615993820130825
124,0.005324328783899546
125,0.005266039166599512
126,0.005331997759640217
127,0.005305217579007149
128,0.005263172555714846
129,0.005243842955678701
130,0.005220509599894285
131,0.00537442322820425
132,0.005260901525616646
133,0.00524903554469347
134,0.005278028082102537
135,0.0054353391751646996
136,0.005275461357086897
137,0.0054008327424526215
138,0.005251697730273008
139,0.005189845338463783
140,0.005250280257314444
141,0.005289839114993811
142,0.005260676611214876
143,0.005216555669903755
144,0.005253709387034178
145,0.005322987213730812
146,0.005224247463047504
147,0.006004407536238432
148,0.00523116160184145
149,0.005125164519995451
150,0.005128439050167799
151,0.005162098910659552
152,0.005163807887583971
153,0.005139541812241077
154,0.005160303320735693
155,0.005253791809082031
156,0.005255354102700949
157,0.005352686624974012
158,0.005232914816588163
159,0.005220043007284403
160,0.005146267358213663
161,0.005215886514633894
162,0.005158435553312302
163,0.00510455621406436
164,0.005190116818994284
165,0.0051594567485153675
166,0.005248386412858963
167,0.0051013086922466755
168,0.005166658665984869
169,0.005116448272019625
170,0.005182325374335051
171,0.005156141705811024
172,0.0050538890063762665
173,0.005177536513656378
174,0.0051716105081140995
175,0.00516589917242527
176,0.005157007835805416
177,0.005221312399953604
178,0.005350861232727766
179,0.005090523976832628
180,0.005012051202356815
181,0.00500201852992177
182,0.004992531146854162
183,0.005005957558751106
184,0.005002267193049192
185,0.005012494046241045
186,0.004982210695743561
187,0.004994081798940897
188,0.00498639140278101
189,0.005007872823625803
190,0.004980696830898523
191,0.004978605546057224
192,0.004979612771421671
193,0.004993242211639881
194,0.004989711567759514
195,0.005000769160687923
196,0.004991400521248579
197,0.004977161530405283
198,0.004984757397323847
199,0.004985481966286898
200,0.004979975055903196
