Step,Value
1,0.021359095349907875
2,0.012546641752123833
3,0.010246070101857185
4,0.009265339933335781
5,0.008601360954344273
6,0.008002000860869884
7,0.007644359488040209
8,0.0073045240715146065
9,0.00706501305103302
10,0.006615687161684036
11,0.006633955053985119
12,0.006332485005259514
13,0.006144278682768345
14,0.005956772714853287
15,0.005830496083945036
16,0.005888119339942932
17,0.005607841536402702
18,0.005585809703916311
19,0.005303527228534222
20,0.005292509216815233
21,0.005170002579689026
22,0.005110213067382574
23,0.0049308170564472675
24,0.004883908201009035
25,0.004819889552891254
26,0.004796231165528297
27,0.004652523901313543
28,0.004694443196058273
29,0.004466277081519365
30,0.004615197889506817
31,0.0045360722579061985
32,0.004429175052791834
33,0.004262675065547228
34,0.004232131410390139
35,0.004384512081742287
36,0.004344020038843155
37,0.004084782674908638
38,0.004157054703682661
39,0.004022789653390646
40,0.0043082707561552525
41,0.0043502794578671455
42,0.00389301311224699
43,0.00391846988350153
44,0.003860773518681526
45,0.0038991905748844147
46,0.0038033463060855865
47,0.004017979372292757
48,0.0038601811975240707
49,0.003777631325647235
50,0.00371985649690032
51,0.00371827045455575
52,0.003604632569476962
53,0.003605564357712865
54,0.0036129469517618418
55,0.0035675799008458853
56,0.003582244971767068
57,0.0036046113818883896
58,0.003600316820666194
59,0.003495416371151805
60,0.0034563932567834854
61,0.003447415539994836
62,0.0034884267952293158
63,0.00338516803458333
64,0.003424370428547263
65,0.00339511944912374
66,0.003365070093423128
67,0.003374364459887147
68,0.00322724343277514
69,0.003287349594756961
70,0.0032420854549854994
71,0.0033546180929988623
72,0.0032020295038819313
73,0.003235174110159278
74,0.0032187507022172213
75,0.0031375284306705
76,0.003273380920290947
77,0.0031280925031751394
78,0.0031356364488601685
79,0.00312373717315495
80,0.0031036834698170424
81,0.0031408409122377634
82,0.0032101243268698454
83,0.003119473811239004
84,0.003117780899628997
85,0.003116185311228037
86,0.0031486095394939184
87,0.0029036165215075016
88,0.002877860562875867
89,0.0028117194306105375
90,0.0028669375460594893
91,0.0028102085925638676
92,0.002857390558347106
93,0.0028101152274757624
94,0.0027886126190423965
95,0.00282010855153203
96,0.0028172587044537067
97,0.0027996674180030823
98,0.002792986109852791
99,0.0027968010399490595
100,0.0028141511138528585
101,0.0027686436660587788
102,0.0027582214679569006
103,0.0027613239362835884
104,0.0027847501914948225
105,0.002777249552309513
106,0.002757611684501171
107,0.002743140095844865
108,0.0027965111657977104
109,0.0027457098476588726
110,0.002787226578220725
111,0.0028087040409445763
112,0.002777326386421919
113,0.0027624641079455614
114,0.0027502248995006084
115,0.0027681137435138226
116,0.002788729267194867
117,0.0027812861371785402
118,0.0027467331383377314
119,0.0027816002257168293
120,0.0027772996108978987
121,0.0027560926973819733
122,0.002748471684753895
123,0.00278626661747694
124,0.0027596030849963427
125,0.002783298958092928
126,0.0027595802675932646
127,0.002793591469526291
128,0.002764360047876835
129,0.002743935212492943
130,0.0027743512764573097
131,0.002778049558401108
132,0.0027153443079441786
133,0.0027471112553030252
134,0.002734842710196972
135,0.00278829806484282
136,0.002771038329228759
137,0.0027273602318018675
138,0.002785482443869114
139,0.00275999098084867
140,0.0027564410120248795
141,0.0027107479982078075
142,0.0027414013165980577
143,0.002777823945507407
144,0.002793093677610159
145,0.002720252377912402
146,0.002772273262962699
147,0.0027567145880311728
148,0.0027445771265774965
149,0.002724820515140891
150,0.002776171313598752
151,0.0027892952784895897
152,0.002741206670179963
153,0.0027440127450972795
154,0.0027444420848041773
155,0.0027419081889092922
156,0.002759490394964814
157,0.002775428583845496
158,0.002753248903900385
159,0.002791124628856778
160,0.0027577460277825594
161,0.0027274664025753736
162,0.0027490779757499695
163,0.0027662510983645916
164,0.0027294044848531485
165,0.002766527235507965
166,0.0027524156030267477
167,0.0028017975855618715
168,0.002707211533561349
169,0.0027193117421120405
170,0.0027821827679872513
171,0.002743828110396862
172,0.0027781007811427116
173,0.0027203697245568037
174,0.0027504214085638523
175,0.0027763282414525747
176,0.002746203914284706
177,0.002749573439359665
178,0.0027547639328986406
179,0.0027615665458142757
180,0.002727079438045621
181,0.0027609076350927353
182,0.0027374413330107927
183,0.0027740777004510164
184,0.002743998309597373
185,0.0027618417516350746
186,0.0027527357451617718
187,0.002787201665341854
188,0.0027948978822678328
189,0.002763384021818638
190,0.002767273224890232
191,0.002734057605266571
192,0.002739383839070797
193,0.002747546648606658
194,0.002747177379205823
195,0.0027399135287851095
196,0.0027403950225561857
197,0.0027282654773443937
198,0.0027852363418787718
199,0.0027680902276188135
200,0.002741171047091484
