Wall time,Step,Value
1617784724.3055685,70,0.008404044434428215
1617785975.2963471,71,0.008384957909584045
1617787214.2010176,72,0.008389586582779884
1617788454.1556697,73,0.00855248048901558
1617789694.4210286,74,0.008320121094584465
1617790934.5639365,75,0.008315888233482838
1617792174.5715904,76,0.008262070827186108
1617793417.5792,77,0.008386596105992794
1617794659.2621522,78,0.008323512971401215
1617795903.586113,79,0.008282213471829891
1617797144.7780855,80,0.008292303420603275
1617798396.9092438,81,0.008292117156088352
1617799639.9644961,82,0.008217142894864082
1617800880.255877,83,0.008208807557821274
1617802123.443195,84,0.008332098834216595
1617803366.520444,85,0.008254715241491795
1617804611.8437452,86,0.008182772435247898
1617805855.5079987,87,0.008168849162757397
1617807101.2603934,88,0.008266414515674114
1617808341.2340775,89,0.00814422033727169
1617809586.1800117,90,0.008138657547533512
1617810841.6176188,91,0.00816886592656374
1617812088.8916132,92,0.0081288767978549
1617813336.8976016,93,0.008125083521008492
1617814584.8426385,94,0.008103717118501663
1617815832.6790917,95,0.008181784301996231
1617817081.6588442,96,0.008128265850245953
1617818326.7952182,97,0.008164998143911362
1617819572.2584507,98,0.008080109022557735
1617820820.917088,99,0.008106935769319534
1617822068.072333,100,0.008132975548505783
1617823326.0368528,101,0.008089709095656872
1617824574.4153178,102,0.008041886612772942
1617825817.0874631,103,0.008149704895913601
1617827064.566045,104,0.00807438138872385
1617828310.812786,105,0.008126583881676197
1617829550.4621112,106,0.008035009726881981
1617830790.233648,107,0.008163425140082836
1617832031.1441917,108,0.008066578768193722
1617833276.110911,109,0.008034642785787582
1617834519.8445446,110,0.008072949014604092
1617835773.489193,111,0.008058873005211353
1617837015.5254505,112,0.008117593824863434
1617838261.192421,113,0.008007775992155075
1617839507.381869,114,0.007961143739521503
1617840744.8811696,115,0.007951691746711731
1617841991.5769312,116,0.008062686771154404
1617843232.5293717,117,0.007930980995297432
1617844477.170566,118,0.007977759465575218
1617845720.6614656,119,0.007958152331411839
1617846958.3873515,120,0.007962203584611416
1617848211.0887985,121,0.008148964494466782
1617849452.9831018,122,0.007922547869384289
1617850697.3794458,123,0.0078980578109622
1617851939.9673038,124,0.00792528223246336
1617853184.4372654,125,0.00791190192103386
1617854428.5128272,126,0.008042121306061745
1617855672.2074687,127,0.00800489541143179
1617856910.9717045,128,0.008021910674870014
1617858156.5451653,129,0.007992212660610676
1617859401.28405,130,0.007890015840530396
1617860653.8168871,131,0.008166358806192875
1617861900.1159358,132,0.007960878312587738
1617863143.1400468,133,0.00786733627319336
1617864388.6676247,134,0.007905587553977966
1617865637.547226,135,0.007958133704960346
1617866898.0646868,136,0.007855280302464962
1617868148.025645,137,0.007894361391663551
1617869393.8494892,138,0.007916441187262535
1617870638.4866633,139,0.007832126691937447
1617871881.0147307,140,0.007877667434513569
1617873130.8269413,141,0.00782273430377245
1617874375.1041336,142,0.007835114374756813
1617875617.6044862,143,0.007804940454661846
1617876858.6556313,144,0.007824361324310303
1617878098.1330435,145,0.007841654121875763
1617879342.492993,146,0.007858149707317352
1617880579.772589,147,0.00789195578545332
1617881818.1625812,148,0.007993553765118122
1617883064.679719,149,0.007854077965021133
1617884307.1524556,150,0.007886672392487526
1617885563.4329472,151,0.007728365249931812
1617886806.9501033,152,0.007815695367753506
1617888050.7678037,153,0.00778702599927783
1617889298.776562,154,0.007821785286068916
1617890547.5725203,155,0.007767613977193832
1617891795.9388242,156,0.007716577500104904
1617893042.4766424,157,0.00773974135518074
1617894285.770069,158,0.007717886473983526
1617895530.3580682,159,0.007735101506114006
1617896773.8204079,160,0.0077467309311032295
1617898026.7853346,161,0.007756634149700403
1617899273.486867,162,0.007704267278313637
1617900520.7439713,163,0.007757088635116816
1617901767.357379,164,0.007834737189114094
1617903014.1296515,165,0.007789988536387682
1617904261.2619672,166,0.007755481172353029
1617905508.2084262,167,0.007751026190817356
1617906756.2772098,168,0.007654540240764618
1617908001.8044722,169,0.0076889703050255775
1617909247.0422463,170,0.007739719469100237
1617910501.3002853,171,0.007731703110039234
1617911745.8313153,172,0.007724117487668991
1617912993.1470225,173,0.007676723413169384
1617914236.7106943,174,0.007723485119640827
1617915484.802094,175,0.007718539796769619
1617916732.36721,176,0.007771644275635481
1617917975.1839168,177,0.007731308229267597
1617919224.2288804,178,0.007710793986916542
1617920466.6819625,179,0.007635583635419607
1617921707.467893,180,0.007720415946096182
1617922964.0526743,181,0.007775450125336647
1617924208.5315359,182,0.007705727592110634
1617925454.8756056,183,0.0076962863095104694
1617926701.294443,184,0.007815578021109104
1617927947.8742173,185,0.0076632932759821415
1617929186.433339,186,0.007676158100366592
1617930433.6515303,187,0.007706181611865759
1617931679.6461926,188,0.0075982678681612015
1617932919.2291036,189,0.007721480447798967
1617934165.1272655,190,0.0076358988881111145
1617935415.6139994,191,0.0076163653284311295
1617936655.458017,192,0.007657492998987436
1617937893.6910305,193,0.007675480097532272
1617939134.0026855,194,0.007627944927662611
1617940378.4627721,195,0.007664570584893227
1617941618.314168,196,0.0077154492028057575
1617942857.298315,197,0.007654792629182339
1617944095.5889454,198,0.007603889796882868
1617945340.0773773,199,0.0076210168190300465
1617946583.1733534,200,0.007600140292197466
1618208070.0665743,201,0.008108029142022133
1618210596.1439881,202,0.008237562142312527
1618213037.9308062,203,0.007975843735039234
1618215478.7377963,204,0.00807700864970684
1618217919.9255803,205,0.007978742942214012
1618220374.8124409,206,0.007973375730216503
1618222817.9568348,207,0.007836801931262016
1618225260.6509001,208,0.007729093544185162
1618227703.0819983,209,0.007701590657234192
1618230147.9305518,210,0.00767357787117362
1618232608.2745535,211,0.0077080694027245045
1618235058.6622298,212,0.0076541416347026825
1618237509.7197888,213,0.007635904476046562
1618239960.3589764,214,0.007663121912628412
1618242412.4108863,215,0.007633817382156849
1618244875.32628,216,0.0076856305822730064
1618247327.0027847,217,0.007669561076909304
1618249823.8882093,218,0.007673919200897217
1618252275.7487075,219,0.007663358934223652
1618254727.046879,220,0.00763967540115118
1618257187.5950353,221,0.007648383267223835
1618259640.22758,222,0.007632909808307886
1618262092.393016,223,0.00762714771553874
1618264543.8561487,224,0.007655170746147633
1618266995.4715712,225,0.007640006020665169
1618269513.075915,226,0.007642855867743492
1618271966.3811953,227,0.007638623006641865
1618274417.2042027,228,0.007697031833231449
1618276864.2022316,229,0.00766702089458704
1618279310.8336506,230,0.007624938618391752
1618281775.7731051,231,0.007633109577000141
1618284220.5214431,232,0.007631114684045315
1618286666.6502013,233,0.00766315683722496
1618289113.9560208,234,0.007579652592539787
1618291561.0588822,235,0.007739233318716288
1618294028.0228121,236,0.00759503711014986
1618296474.350747,237,0.007626800332218409
1618298919.9554367,238,0.007722194772213697
1618301365.6717677,239,0.0077010649256408215
1618303812.8325577,240,0.007697317749261856
1618306278.267054,241,0.007680702023208141
1618308724.4164233,242,0.007675681728869677
1618311169.0716436,243,0.007669324520975351
1618313614.120959,244,0.007661872077733278
1618316059.6261716,245,0.007693779189139605
1618318526.162399,246,0.0076548391953110695
1618320974.9441118,247,0.007641438860446215
