Step,Value
1,0.02219533547759056
2,0.01761014200747013
3,0.01552582997828722
4,0.015253541059792042
5,0.014712347649037838
6,0.012822178192436695
7,0.013715207576751709
8,0.012319240719079971
9,0.011615590192377567
10,0.011138355359435081
11,0.01087745651602745
12,0.010471255518496037
13,0.010795855894684792
14,0.00983046181499958
15,0.009579065255820751
16,0.00970100611448288
17,0.00938323698937893
18,0.009341216646134853
19,0.008766476996243
20,0.008451390080153942
21,0.009043382480740547
22,0.009175918996334076
23,0.009213569574058056
24,0.009054350666701794
25,0.00823700986802578
26,0.008505865931510925
27,0.00896354392170906
28,0.008166050538420677
29,0.007732901722192764
30,0.007960946299135685
31,0.008310452103614807
32,0.007882733829319477
33,0.0073743704706430435
34,0.007735852617770433
35,0.007477373816072941
36,0.0073857088573277
37,0.008015342988073826
38,0.007522158324718475
39,0.007825511507689953
40,0.007570458110421896
41,0.007485877722501755
42,0.007027454674243927
43,0.0070692696608603
44,0.0076070064678788185
45,0.006986266002058983
46,0.006994600873440504
47,0.006968516856431961
48,0.007114979904145002
49,0.007219100836664438
50,0.006963779218494892
51,0.007199370767921209
52,0.006737120449542999
53,0.006803194526582956
54,0.006624303758144379
55,0.0069365231320261955
56,0.006761457771062851
57,0.006745188497006893
58,0.0066983578726649284
59,0.0065915388986468315
60,0.006738254800438881
61,0.006832595448940992
62,0.006459853611886501
63,0.006677057594060898
64,0.006557919085025787
65,0.00630717258900404
66,0.006267696153372526
67,0.006700168363749981
68,0.006188471335917711
69,0.0065445262007415295
70,0.006318035535514355
71,0.006279212888330221
72,0.006413657683879137
73,0.006329142954200506
74,0.006363683845847845
75,0.007346118800342083
76,0.006202248856425285
77,0.005970485974103212
78,0.006587907671928406
79,0.006185725796967745
80,0.005976915825158358
81,0.006353865843266249
82,0.005928673315793276
83,0.0060876295901834965
84,0.006209873128682375
85,0.0060784053057432175
86,0.006237732246518135
87,0.005743706598877907
88,0.006304990965873003
89,0.006013692822307348
90,0.005796744953840971
91,0.0059715695679187775
92,0.006062067113816738
93,0.005816641263663769
94,0.006167820654809475
95,0.005798330530524254
96,0.006180957891047001
97,0.005496679805219173
98,0.006116123404353857
99,0.005719081033021212
100,0.005661459174007177
101,0.0058943661861121655
102,0.005884164944291115
103,0.005631576757878065
104,0.005787403788417578
105,0.005645595490932465
106,0.005742593202739954
107,0.005637796130031347
108,0.005646773613989353
109,0.005893748719245195
110,0.006059626117348671
111,0.00560075044631958
112,0.005429904442280531
113,0.005271108355373144
114,0.005482900887727737
115,0.0055912393145263195
116,0.005633135791867971
117,0.005286571104079485
118,0.005766282789409161
119,0.00545922014862299
120,0.005380785558372736
121,0.0054127536714077
122,0.00538933789357543
123,0.005516857840120792
124,0.005190939176827669
125,0.005358911585062742
126,0.005337752401828766
127,0.0053092194721102715
128,0.005427348427474499
129,0.005352029576897621
130,0.005379674956202507
131,0.005303850397467613
132,0.005503331311047077
133,0.005464108660817146
134,0.005766628310084343
135,0.005290130153298378
136,0.0053373887203633785
137,0.005346532445400953
138,0.005333087872713804
139,0.005489441100507975
140,0.005269629415124655
141,0.0054131499491631985
142,0.005595522932708263
143,0.0052202241495251656
144,0.005415205843746662
145,0.0053631518967449665
146,0.005508297123014927
147,0.005549869500100613
148,0.0052674212493002415
149,0.00535328546538949
150,0.005344228819012642
151,0.005515601485967636
152,0.005365584045648575
153,0.005572653375566006
154,0.005270671099424362
155,0.005493395496159792
156,0.0053251683712005615
157,0.005520304664969444
158,0.005395183805376291
159,0.005508789326995611
160,0.0053838095627725124
161,0.005461689550429583
162,0.005488840863108635
163,0.005461057182401419
164,0.005438853520900011
165,0.005486007314175367
166,0.005456459708511829
167,0.0055416966788470745
168,0.005447766277939081
169,0.005491221789270639
170,0.005324122030287981
171,0.005607644561678171
172,0.005295210517942905
173,0.0056693353690207005
174,0.005440518260002136
175,0.005302602890878916
176,0.005252545699477196
177,0.00528162345290184
178,0.005390932783484459
179,0.005395158659666777
180,0.005360121373087168
181,0.00561454938724637
182,0.005367640405893326
183,0.005348315928131342
184,0.005293233785778284
185,0.0052927955985069275
186,0.005279432516545057
187,0.005380099173635244
188,0.0055554527789354324
189,0.005536994896829128
190,0.005326160229742527
191,0.005359984468668699
192,0.00563123170286417
193,0.005474757868796587
194,0.00545455189421773
195,0.005428760778158903
196,0.005211458075791597
197,0.005360023118555546
198,0.005516004748642445
199,0.00527347344905138
200,0.005356011912226677
