Step,Value
1,0.029986610636115074
2,0.019988296553492546
3,0.01704108715057373
4,0.014933260157704353
5,0.013458389788866043
6,0.012768939137458801
7,0.012437558732926846
8,0.01272035762667656
9,0.011197689920663834
10,0.01082602422684431
11,0.010299384593963623
12,0.009943359531462193
13,0.009710658341646194
14,0.009181196801364422
15,0.008924349211156368
16,0.008736340329051018
17,0.008563331328332424
18,0.008428364060819149
19,0.008319390937685966
20,0.008166172541677952
21,0.007950819097459316
22,0.007853741757571697
23,0.0075186812318861485
24,0.007684317417442799
25,0.007517474237829447
26,0.007292076945304871
27,0.007432766258716583
28,0.007158434949815273
29,0.007175503298640251
30,0.006976673845201731
31,0.007048080675303936
32,0.006867638789117336
33,0.006751267705112696
34,0.006603509187698364
35,0.006758779287338257
36,0.0064392732456326485
37,0.006392271723598242
38,0.006383721716701984
39,0.0062173414044082165
40,0.006222593132406473
41,0.006314897909760475
42,0.00615901593118906
43,0.006063435692340136
44,0.0060184793546795845
45,0.005831636022776365
46,0.005931670777499676
47,0.00586286187171936
48,0.005819053389132023
49,0.005695291794836521
50,0.0057821632362902164
51,0.005742878187447786
52,0.005699444562196732
53,0.00552975432947278
54,0.00549701415002346
55,0.005556310527026653
56,0.005522540304809809
57,0.005367559380829334
58,0.005441310349851847
59,0.0052749342285096645
60,0.0053121792152523994
61,0.005393022671341896
62,0.005193963646888733
63,0.0052356841042637825
64,0.005230676848441362
65,0.005252684932202101
66,0.005071232095360756
67,0.005081851035356522
68,0.005070794839411974
69,0.005038151051849127
70,0.005041469354182482
71,0.004952495452016592
72,0.004977629519999027
73,0.004956573713570833
74,0.004834691062569618
75,0.0048279836773872375
76,0.004900060128420591
77,0.00485667958855629
78,0.004879546817392111
79,0.004812732804566622
80,0.004803752526640892
81,0.004640822298824787
82,0.004671816248446703
83,0.004735069815069437
84,0.0047028507106006145
85,0.004677444230765104
86,0.004568259697407484
87,0.004515337757766247
88,0.0045545208267867565
89,0.004420265089720488
90,0.004522926639765501
91,0.004556425381451845
92,0.004475979600101709
93,0.004462223965674639
94,0.00441714096814394
95,0.004388251341879368
96,0.004293742123991251
97,0.0043235234916210175
98,0.004250511061400175
99,0.004391264170408249
100,0.004352410789579153
101,0.004289228934794664
102,0.00427968380972743
103,0.004336593672633171
104,0.004183817654848099
105,0.004221609327942133
106,0.004200252238661051
107,0.004221578594297171
108,0.004212374333292246
109,0.004217702429741621
110,0.00424904515966773
111,0.004067113623023033
112,0.003944700118154287
113,0.003926160745322704
114,0.003922517877072096
115,0.003876900067552924
116,0.003833786817267537
117,0.0038571280892938375
118,0.0038537345826625824
119,0.003907894715666771
120,0.003886742750182748
121,0.0037934579886496067
122,0.0037473796401172876
123,0.0037887056823819876
124,0.0038520670495927334
125,0.0038224412128329277
126,0.0037865096237510443
127,0.0037932421546429396
128,0.003800384234637022
129,0.0037677523214370012
130,0.0037178106140345335
131,0.003770227311179042
132,0.0037788657937198877
133,0.0037445849739015102
134,0.0037907627411186695
135,0.0037083083298057318
136,0.0036853370256721973
137,0.003754284465685487
138,0.003738347440958023
139,0.0037583820521831512
140,0.0037786064203828573
141,0.003799830563366413
142,0.0037516471929848194
143,0.0037009238731116056
144,0.003773926990106702
145,0.003759056329727173
146,0.0037477596197277308
147,0.003777863224968314
148,0.0037448913790285587
149,0.0036889524199068546
150,0.0037235599011182785
151,0.003743343288078904
152,0.003785662120208144
153,0.003720609936863184
154,0.0037142965011298656
155,0.0037937499582767487
156,0.00375416805036366
157,0.00380961736664176
158,0.0037136743776500225
159,0.0037230306770652533
160,0.0037586730904877186
161,0.0037287690211087465
162,0.0037723900750279427
163,0.0037284353747963905
164,0.0037381129804998636
165,0.0037721218541264534
166,0.0037395800463855267
167,0.003735659411177039
168,0.0036809626035392284
169,0.0037788290064781904
170,0.003699945518746972
171,0.003762022592127323
172,0.0037789111956954002
173,0.003764556022360921
174,0.003724948037415743
175,0.003686592448502779
176,0.003739515319466591
177,0.0037360608112066984
178,0.003725985065102577
179,0.003760127117857337
180,0.003718063235282898
181,0.003753816243261099
182,0.0037296065129339695
183,0.00374056794680655
184,0.003713966580107808
185,0.0037633960600942373
186,0.0037751200143247843
187,0.0037801454309374094
188,0.0038074541371315718
189,0.0037549948319792747
190,0.0037224271800369024
191,0.00375750451348722
192,0.003759274259209633
193,0.0037390803918242455
194,0.0037582111544907093
195,0.003759500803425908
196,0.00375140062533319
197,0.00374853634275496
198,0.0037744613364338875
199,0.0037684196140617132
200,0.003750269068405032
