Step,Value
1,0.01358107291162014
2,0.01062923576682806
3,0.008974450640380383
4,0.008579072542488575
5,0.007953218184411526
6,0.007551739923655987
7,0.007235037628561258
8,0.007214438635855913
9,0.006814244203269482
10,0.006359305698424578
11,0.006011649966239929
12,0.005758351180702448
13,0.006489412393420935
14,0.0058528040535748005
15,0.005486681591719389
16,0.005509059876203537
17,0.005322200711816549
18,0.005812800023704767
19,0.005223393440246582
20,0.005023504141718149
21,0.005216287449002266
22,0.005037070717662573
23,0.0050356206484138966
24,0.0051934015937149525
25,0.00533835357055068
26,0.005028311163187027
27,0.005108398851007223
28,0.0054424530826509
29,0.004968551453202963
30,0.004932289011776447
31,0.0046897646971046925
32,0.0052206795662641525
33,0.0044645159505307674
34,0.004708600230515003
35,0.004598741885274649
36,0.004471392370760441
37,0.004456361290067434
38,0.0047128694131970406
39,0.0045296368189156055
40,0.004441769793629646
41,0.004643013700842857
42,0.004505212884396315
43,0.004321640823036432
44,0.004248765762895346
45,0.004136995412409306
46,0.004228932783007622
47,0.004152709152549505
48,0.004310360178351402
49,0.004572922829538584
50,0.003976655658334494
51,0.00446048891171813
52,0.004089221358299255
53,0.004195533227175474
54,0.003907717764377594
55,0.004268273711204529
56,0.00394841656088829
57,0.004057413898408413
58,0.004025689326226711
59,0.004001589957624674
60,0.004077762831002474
61,0.004348088055849075
62,0.0041447849944233894
63,0.003916851710528135
64,0.004160572309046984
65,0.003888035425916314
66,0.003695643972605467
67,0.00407791743054986
68,0.0036340022925287485
69,0.003807385917752981
70,0.0039055426605045795
71,0.003996487706899643
72,0.0038316198624670506
73,0.0040282863192260265
74,0.004017581231892109
75,0.0042141396552324295
76,0.0037155658937990665
77,0.003706945339217782
78,0.003824345301836729
79,0.0036804485134780407
80,0.0037213494069874287
81,0.0038862857036292553
82,0.003562381025403738
83,0.0037823093589395285
84,0.003736951155588031
85,0.0036957773845642805
86,0.00381231470964849
87,0.003576962510123849
88,0.003848235122859478
89,0.0036901673302054405
90,0.0035732854157686234
91,0.0034790339414030313
92,0.0036971012596040964
93,0.003523097140714526
94,0.0039321379736065865
95,0.0037309001199901104
96,0.0038819697219878435
97,0.0034251108299940825
98,0.0037894563283771276
99,0.0037319231778383255
100,0.0036758596543222666
101,0.0036720000207424164
102,0.003557214280590415
103,0.003727078204974532
104,0.003746266243979335
105,0.0034469664096832275
106,0.0036590450908988714
107,0.0036129364743828773
108,0.0035682418383657932
109,0.0035327451769262552
110,0.00352355744689703
111,0.00352572463452816
112,0.00351279997266829
113,0.003340412164106965
114,0.003517927136272192
115,0.0036401369143277407
116,0.0036982852034270763
117,0.0034688690211623907
118,0.0037265042774379253
119,0.003498914884403348
120,0.003397229593247175
121,0.0034635893534868956
122,0.0035419997293502092
123,0.003504019696265459
124,0.0032445131801068783
125,0.003364572999998927
126,0.00337233510799706
127,0.003428591648116708
128,0.0034060252364724874
129,0.003487337613478303
130,0.0033834376372396946
131,0.00337313674390316
132,0.00340557680465281
133,0.0035209760535508394
134,0.003517493372783065
135,0.003415248589590192
136,0.003372456878423691
137,0.0033725120592862368
138,0.003237514989450574
139,0.0034054783172905445
140,0.0034189727157354355
141,0.003481508232653141
142,0.003593608271330595
143,0.003348784288391471
144,0.0033652610145509243
145,0.003369547426700592
146,0.003420520108193159
147,0.0035267772618681192
148,0.0032830769196152687
149,0.003287932137027383
150,0.003377107670530677
151,0.0034673698246479034
152,0.003412367310374975
153,0.003444165689870715
154,0.0032098039519041777
155,0.0035330967511981726
156,0.0033788459841161966
157,0.0034813378006219864
158,0.003341199131682515
159,0.003482266329228878
160,0.0033798792865127325
161,0.0034596004988998175
162,0.0034089512191712856
163,0.003340067807585001
164,0.0034719808027148247
165,0.003370406338945031
166,0.0033814592752605677
167,0.0035316862631589174
168,0.0034207021817564964
169,0.0034715807996690273
170,0.0033794997725635767
171,0.0036094356328248978
172,0.003261395962908864
173,0.0035627451725304127
174,0.003378985682502389
175,0.0034486756194382906
176,0.003361618146300316
177,0.0033192229457199574
178,0.003442705376073718
179,0.0034779482521116734
180,0.0033377972431480885
181,0.003470531664788723
182,0.003352897707372904
183,0.0033782492391765118
184,0.0034717682283371687
185,0.003319468116387725
186,0.00326854782178998
187,0.003399487817659974
188,0.003419260960072279
189,0.0035220193676650524
190,0.0034129987470805645
191,0.0034621863160282373
192,0.003471009898930788
193,0.003479143138974905
194,0.003387776203453541
195,0.0034599497448652983
196,0.003364862408488989
197,0.0033699527848511934
198,0.003541955491527915
199,0.0034217864740639925
200,0.0035366611555218697
