Wall time,Step,Value
1612371950.7458913,1,0.03774759918451309
1612372205.2269225,2,0.02714977040886879
1612372459.1654887,3,0.023574931547045708
1612372712.0163238,4,0.02193681336939335
1612372966.297168,5,0.020941467955708504
1612373228.8444643,6,0.019155846908688545
1612373481.9244285,7,0.018466873094439507
1612373736.4503343,8,0.018238747492432594
1612373990.890158,9,0.016986507922410965
1612374245.2300978,10,0.016600582748651505
1612374506.4782789,11,0.016250312328338623
1612374761.3367436,12,0.0159273911267519
1612375015.886142,13,0.015242449939250946
1612375269.1765187,14,0.01495799794793129
1612375522.5410275,15,0.014587605372071266
1612375785.5472553,16,0.014313647523522377
1612376038.8382058,17,0.014581851661205292
1612376293.5835083,18,0.013703395612537861
1612376546.788102,19,0.013422905467450619
1612376800.2297957,20,0.013821358792483807
1612377061.796619,21,0.01287106703966856
1612377315.2322273,22,0.012671221978962421
1612377568.8583128,23,0.012660770677030087
1612377823.8086393,24,0.01252432819455862
1612378077.3073208,25,0.012225016951560974
1612378340.1240516,26,0.012137331999838352
1612378593.5354202,27,0.011919884011149406
1612378848.2818365,28,0.011850642040371895
1612379101.7547143,29,0.011867707595229149
1612379355.4732318,30,0.011458487249910831
1612379617.2942755,31,0.011449580080807209
1612379872.1728306,32,0.011194809339940548
1612380124.4013627,33,0.011230198666453362
1612380379.1431706,34,0.010976647958159447
1612380632.6837213,35,0.010734956711530685
1612380892.6528566,36,0.010783136822283268
1612381145.1713636,37,0.011675747111439705
1612381399.9696722,38,0.010603727772831917
1612381653.3998902,39,0.010289451107382774
1612381908.1861928,40,0.010254614986479282
1612382168.3583646,41,0.010266647674143314
1612382421.9737468,42,0.010067819617688656
1612382674.1419904,43,0.010401392355561256
1612382929.0596125,44,0.009983966127038002
1612383182.662839,45,0.009766466915607452
1612383443.1564014,46,0.009796420112252235
1612383696.9538321,47,0.010487180203199387
1612383949.1039152,48,0.009770055301487446
1612384204.2323267,49,0.009512584656476974
1612384456.574237,50,0.009572296403348446
1612384718.6479104,51,0.00923208612948656
1612384971.041536,52,0.009527521207928658
1612385223.3723214,53,0.009347002021968365
1612385477.2216818,54,0.009191127493977547
1612385729.4965699,55,0.009258730337023735
1612385990.2760103,56,0.009295844472944736
1612386244.0085497,57,0.008873802609741688
1612386499.036576,58,0.00884940754622221
1612386751.0581317,59,0.008896789513528347
1612387003.5457892,60,0.009394734166562557
1612387265.6389277,61,0.0088800098747015
1612387519.3589272,62,0.008713365532457829
1612387773.0309181,63,0.00854912307113409
1612388026.518681,64,0.008626294322311878
1612388280.018391,65,0.008612005971372128
1612388541.5058298,66,0.00837069284170866
1612388793.9632163,67,0.008418146520853043
1612389046.3678694,68,0.008807294070720673
1612389300.2640727,69,0.008225003257393837
1612389554.1481903,70,0.008153136819601059
1612389814.7255225,71,0.00828329473733902
1612390068.6602442,72,0.008268550038337708
1612390322.3898525,73,0.00813756138086319
1612390574.8838193,74,0.00911236647516489
1612390827.5653865,75,0.008329104632139206
1612391089.7193658,76,0.007957955822348595
1612391344.795129,77,0.007913938723504543
1612391598.48371,78,0.007792978547513485
1612391850.9674158,79,0.007928323931992054
1612392103.3610928,80,0.00782324094325304
1612392365.201751,81,0.007759582716971636
1612392619.0889258,82,0.00767406215891242
1612392872.9649343,83,0.00766787538304925
1612393126.8121564,84,0.007659634575247765
1612393379.1741457,85,0.007773528341203928
1612393641.3027964,86,0.007608121261000633
1612393893.672664,87,0.007840471342206001
1612394147.4922938,88,0.007592139765620232
1612394401.142884,89,0.00738851074129343
1612394653.3874886,90,0.007468136493116617
1612394915.604763,91,0.007366526871919632
1612395168.2089362,92,0.007614426780492067
1612395420.8499358,93,0.007371262647211552
1612395673.381984,94,0.007760223932564259
1612395927.3368938,95,0.007326921913772821
1612396189.5047,96,0.007202863227576017
1612396443.288131,97,0.00718194292858243
1612396696.9698212,98,0.007120178081095219
1612396950.7922158,99,0.007132408209145069
1612397203.1869376,100,0.007187291979789734
1612397465.3123033,101,0.007099053356796503
1612397717.6228971,102,0.007632287219166756
1612397971.74454,103,0.007066322024911642
1612398225.6317546,104,0.0070105562917888165
1612398479.5015297,105,0.006952522788196802
1612398741.8285372,106,0.006893797777593136
1612398994.3488414,107,0.0069478703662753105
1612399248.3281012,108,0.0068910736590623856
1612399500.7239885,109,0.006892514415085316
1612399753.1310484,110,0.008584853261709213
1612400014.1244712,111,0.007368510589003563
1612400269.4517412,112,0.006763878744095564
1612400524.49894,113,0.006689729169011116
1612400776.6135085,114,0.006717273499816656
1612401028.907274,115,0.007079399190843105
1612401289.6009119,116,0.006756281945854425
1612401543.88097,117,0.00658669788390398
1612401797.7456157,118,0.006580730434507132
1612402050.0552945,119,0.006608172785490751
1612402302.349751,120,0.006605597212910652
1612402564.8174746,121,0.0065368604846298695
1612402818.6133583,122,0.006735453847795725
1612403070.7184095,123,0.006586420815438032
1612403324.8196728,124,0.006525921635329723
1612403577.215845,125,0.006632735021412373
1612403837.7041075,126,0.006635537836700678
1612404091.7465549,127,0.0064714872278273106
1612404345.5450554,128,0.006446803454309702
1612404597.6686647,129,0.006502492353320122
1612404851.558577,130,0.006423021666705608
1612405113.242587,131,0.006376379169523716
1612405366.9498138,132,0.006325195077806711
1612405619.0989273,133,0.0067681847140192986
1612405873.221516,134,0.006369065959006548
1612406126.9894104,135,0.0062540494836866856
1612406387.9059513,136,0.0063995118252933025
1612406640.3842952,137,0.006257115863263607
1612406892.7827766,138,0.006265339907258749
1612407148.4422905,139,0.0062457723543047905
1612407400.5943503,140,0.006260540336370468
1612407661.6753316,141,0.006315587554126978
1612407915.8146653,142,0.006222142837941647
1612408168.25691,143,0.006239536218345165
1612408422.5051448,144,0.006146002095192671
1612408676.4227574,145,0.006099809426814318
1612408938.741726,146,0.006077217403799295
1612409191.097381,147,0.0061031850054860115
1612409443.680722,148,0.006128218956291676
1612409697.766902,149,0.006185916718095541
1612409952.0372908,150,0.006075199693441391
1612410212.8129053,151,0.006589444354176521
1612410465.5202854,152,0.0060998122207820415
1612410719.6560953,153,0.005934860557317734
1612410973.824778,154,0.0059274062514305115
1612411229.9050174,155,0.005885884165763855
1612411530.7408094,156,0.005886869039386511
1612411783.349288,157,0.005972911603748798
1612412036.0354602,158,0.005942324176430702
1612412288.7651455,159,0.005952897947281599
1612412541.3447604,160,0.005892814137041569
1612412849.3268044,161,0.005929751321673393
1612413103.643974,162,0.00564331142231822
1612413359.3744411,163,0.0055572413839399815
1612413613.485035,164,0.005518511403352022
1612413867.8267221,165,0.005501520819962025
1612414180.73278,166,0.005494125187397003
1612414436.7506795,167,0.0054695503786206245
1612414690.955456,168,0.005469499621540308
1612414945.408194,169,0.005461496766656637
1612415199.8722456,170,0.005460864864289761
1612415515.1549253,171,0.005449726711958647
1612415769.9296138,172,0.0054204994812607765
1612416022.898089,173,0.005422742106020451
1612416277.5219226,174,0.005416627507656813
1612416530.3660986,175,0.005424784496426582
1612416883.1934252,176,0.005411977414041758
1612417138.0019917,177,0.005397051572799683
1612417390.985033,178,0.0054061138071119785
1612417645.4974742,179,0.005392599850893021
1612417899.6686637,180,0.005388468503952026
1612418259.3637595,181,0.005395092070102692
1612418514.6409512,182,0.005371672101318836
1612418769.4332645,183,0.005370364990085363
1612419022.474758,184,0.005371514242142439
1612419277.2255208,185,0.0053665549494326115
1612419616.69446,186,0.0053566452115774155
1612419870.3326476,187,0.005374221131205559
1612420125.573691,188,0.005355972796678543
1612420380.7660632,189,0.0053534600883722305
1612420635.7924404,190,0.005325866397470236
1612421017.5457404,191,0.00533002195879817
1612421271.0381966,192,0.005345565732568502
1612421526.0281768,193,0.005318713840097189
1612421779.2594986,194,0.005318984389305115
1612422034.230135,195,0.005316992290318012
1612422366.501672,196,0.005325142294168472
1612422621.697411,197,0.0053086248226463795
1612422876.6830723,198,0.005294926464557648
1612423130.176516,199,0.0052971383556723595
1612423385.1746025,200,0.005292990244925022
