Wall time,Step,Value
1616637136.652556,84,0.0064204684458673
1616639611.1208951,85,0.006345112342387438
1616642083.1537929,86,0.006341093219816685
1616644550.671055,87,0.006391040049493313
1616647026.6158965,88,0.006298348307609558
1616649537.9513555,89,0.006315897684544325
1616652010.0318167,90,0.006281520240008831
1616654497.1828208,91,0.00634863693267107
1616656968.2406397,92,0.006303091533482075
1616659439.94221,93,0.006253816653043032
1616661909.5252388,94,0.006268866825848818
1616664383.256733,95,0.006266467738896608
1616666855.2236679,96,0.0063551682978868484
1616669328.2115998,97,0.0064283572137355804
1616671803.2219522,98,0.006244814954698086
1616674277.9903603,99,0.006268789991736412
1616676752.5071826,100,0.006259715184569359
1616679235.0448413,101,0.006279617082327604
1616681715.133773,102,0.006189737934619188
1616684192.4096882,103,0.006197293754667044
1616686671.3445525,104,0.006176768336445093
1616689150.6749494,105,0.006234907545149326
1616691626.6096053,106,0.006211619358509779
1616694103.337609,107,0.006177519913762808
1616696580.7975774,108,0.006160807330161333
1616699055.1483064,109,0.006279518362134695
1616701531.4438372,110,0.006281865295022726
1616704020.4656875,111,0.006153383757919073
1616706496.4621122,112,0.006173679605126381
1616708974.01186,113,0.0061429147608578205
1616711453.6699152,114,0.006104749161750078
1616713931.121723,115,0.006112230941653252
1616716409.2353573,116,0.00617252616211772
1616718886.8363752,117,0.006125486921519041
1616721360.914574,118,0.0061248186975717545
1616723831.1815073,119,0.006128254346549511
1616726302.8544369,120,0.006085193250328302
1616728785.1431007,121,0.006043123081326485
1616731254.8257494,122,0.006169835105538368
1616733723.2512338,123,0.00608377018943429
1616736193.5176814,124,0.006106426008045673
1616738666.1272347,125,0.006108442787081003
1616741139.4800334,126,0.006080779246985912
1616743610.5765088,127,0.006108901929110289
1616746083.3062634,128,0.006182247307151556
1616748554.5084918,129,0.006073158234357834
1616751027.6935825,130,0.006061459891498089
1616753508.6602263,131,0.006038140505552292
1616755979.6055632,132,0.006077317055314779
1616758449.4166584,133,0.00610710121691227
1616760919.7101393,134,0.006052571814507246
1616763395.0595932,135,0.005986129865050316
1616765872.0787654,136,0.00604795990511775
1616768349.0504673,137,0.005981142167001963
1616770832.6284733,138,0.0059754503890872
1616773309.2124815,139,0.00603995518758893
1616775786.9608219,140,0.005999498534947634
1616778273.7610128,141,0.006032033823430538
1616780752.016189,142,0.006032907869666815
1616783228.6706831,143,0.006086255423724651
1616785706.4857388,144,0.005970435682684183
1616788183.8887358,145,0.005992419086396694
1616790664.2572808,146,0.006072985008358955
1616793141.5764177,147,0.006031576544046402
1616795620.4060223,148,0.006061803083866835
1616798096.4711041,149,0.006011770106852055
1616800576.6998415,150,0.006039011292159557
1616803068.0456686,151,0.0059843710623681545
1616805544.9230247,152,0.005998797714710236
1616808019.4009383,153,0.00597013533115387
1616810494.3773916,154,0.005935763008892536
1616812968.0973113,155,0.005979024339467287
1616815441.3022873,156,0.005937010981142521
1616817916.116498,157,0.005968866869807243
1616820391.9047158,158,0.005940655712038279
1616822866.8544393,159,0.005930439569056034
1616825338.1102395,160,0.005975536536425352
1616827824.0679326,161,0.0059823826886713505
1616830298.5686793,162,0.005946176592260599
1616832771.1315806,163,0.005951382219791412
1616835246.9393194,164,0.00596226379275322
1616837719.57023,165,0.006014886777848005
1616840196.4082057,166,0.005921366158872843
1616842670.8830938,167,0.005964583717286587
1616845147.542928,168,0.0059435926377773285
1616847622.4536688,169,0.005940428469330072
1616850095.7483122,170,0.005955822765827179
1616852581.1679509,171,0.005979806650429964
1616855058.3987486,172,0.005962010473012924
1616857533.5944853,173,0.0059159002266824245
1616860008.4984074,174,0.005935387685894966
1616862484.117622,175,0.005953412968665361
1616864963.1448991,176,0.00588480569422245
1616867442.2113254,177,0.0058950865641236305
1616869918.944384,178,0.005892871413379908
1616872401.000836,179,0.005938965827226639
1616874880.1697767,180,0.0059242937713861465
1616877377.1930852,181,0.005879449658095837
1616879859.5622432,182,0.005871614906936884
1616882338.600509,183,0.00597494887188077
1616884819.5403585,184,0.00589259946718812
1616887297.1825824,185,0.0059015145525336266
1616889776.469811,186,0.005873459856957197
1616892255.8109722,187,0.005867533385753632
1616894732.0838737,188,0.005893277935683727
1616897208.2641423,189,0.005954785738140345
1616899682.5644891,190,0.0058745285496115685
1616902171.9311469,191,0.005942231509834528
1616904644.837644,192,0.005906460341066122
1616907118.9743764,193,0.005896695889532566
1616909597.3320365,194,0.005839738994836807
1616912070.9122033,195,0.0058880955912172794
1616914548.314937,196,0.005862466525286436
1616917024.914977,197,0.005883114878088236
1616919500.045433,198,0.005862812045961618
1616921975.9915414,199,0.005899341776967049
1616924454.6220891,200,0.005846879445016384
1617522714.3266728,201,0.006106953602284193
1617525123.6969368,202,0.006081164348870516
1617527531.9989522,203,0.0063284607604146
1617529942.5767136,204,0.005946750286966562
1617532349.169968,205,0.006045758258551359
1617534766.2939858,206,0.0059429313987493515
1617537176.0382621,207,0.005775775294750929
1617539586.0490034,208,0.005737638566643
1617541996.8811643,209,0.005735364742577076
1617544410.0643346,210,0.005728181917220354
1617546832.2131033,211,0.005716077052056789
1617549245.6816106,212,0.005706286057829857
1617551658.9967585,213,0.00570351118221879
1617554071.4697645,214,0.0057035344652831554
1617556483.997317,215,0.005702525842934847
1617558905.9069474,216,0.005700127687305212
1617561319.2279532,217,0.005699215456843376
1617563730.8065646,218,0.005699601490050554
1617566144.3171694,219,0.0056990873999893665
1617568554.7521307,220,0.005699279252439737
1617570976.7147574,221,0.005699011497199535
1617573385.0559752,222,0.005699056200683117
1617575794.5409343,223,0.005698289722204208
1617578203.0037112,224,0.005698584485799074
1617580613.1580396,225,0.005698585882782936
1617583030.2826567,226,0.005698677152395248
1617585436.46626,227,0.005698672495782375
1617587842.4755135,228,0.005698652472347021
1617590246.8805647,229,0.005698691122233868
1617592651.4808621,230,0.005698627792298794
1617595064.5713081,231,0.005698599386960268
