Wall time,Step,Value
1616431162.6616876,1,0.025791088119149208
1616433638.1408055,2,0.013561772182583809
1616436114.1930277,3,0.01187955867499113
1616438591.8477726,4,0.010997091419994831
1616441067.9838161,5,0.010393965989351273
1616443543.2278464,6,0.009955967776477337
1616446017.8719363,7,0.009529408998787403
1616448492.016728,8,0.009212946519255638
1616450967.641287,9,0.008937484584748745
1616453440.883017,10,0.008722853846848011
1616455923.4229696,11,0.008477611467242241
1616458400.5662186,12,0.008329298347234726
1616460874.4922662,13,0.008142965845763683
1616463347.321816,14,0.008064968511462212
1616465817.6746519,15,0.007875045761466026
1616468283.617614,16,0.007897952571511269
1616470753.9977136,17,0.007732891943305731
1616473222.9378777,18,0.007569347508251667
1616475690.948149,19,0.0075459107756614685
1616478160.0002115,20,0.007615490350872278
1616480639.4772651,21,0.007340788841247559
1616483106.7807696,22,0.007347692735493183
1616485579.255292,23,0.007221637759357691
1616488055.2899218,24,0.007204430177807808
1616490531.4500341,25,0.007185591850429773
1616493010.099397,26,0.007115716580301523
1616495487.4370735,27,0.007030352484434843
1616497963.5726354,28,0.007048152852803469
1616500442.5862913,29,0.006899142637848854
1616502920.4783757,30,0.00691233528777957
1616505407.9917388,31,0.006911103613674641
1616507887.1103961,32,0.00686522526666522
1616510365.2014995,33,0.006821480579674244
1616512843.9125464,34,0.0067912507802248
1616515323.1308684,35,0.0067204926162958145
1616517801.0802383,36,0.006627760361880064
1616520275.9256263,37,0.006650875322520733
1616522751.5675697,38,0.006650264840573072
1616525228.587378,39,0.0065811690874397755
1616527704.359186,40,0.0065659875981509686
1616530191.5770652,41,0.0065255784429609776
1616532670.553613,42,0.006471205968409777
1616535148.9411592,43,0.0065100970678031445
1616537626.0582573,44,0.006412599701434374
1616540104.3686528,45,0.006411097943782806
1616542584.0699413,46,0.00637492211535573
1616545060.1662683,47,0.006331993732601404
1616547533.1310976,48,0.006356794852763414
1616550005.5015266,49,0.00637653935700655
1616552476.253878,50,0.006394003983587027
1616554961.857077,51,0.006237783469259739
1616557575.3046193,52,0.006244126707315445
1616560043.845898,53,0.006238335277885199
1616562514.8033001,54,0.006221002899110317
1616564985.767935,55,0.006233774125576019
1616567568.233621,56,0.006171674467623234
1616570185.8549097,57,0.006143968086689711
1616572739.6258104,58,0.006144717801362276
1616575214.339134,59,0.006131477653980255
1616577685.7434425,60,0.006071182899177074
1616580194.7806213,61,0.006078129634261131
1616582665.3047764,62,0.006080282852053642
1616585136.2792327,63,0.006073614116758108
1616587606.3123283,64,0.006016885861754417
1616590078.6899025,65,0.006044106092303991
1616592552.5095544,66,0.006009710021317005
1616595027.2727802,67,0.005971874110400677
1616597504.032378,68,0.006031444761902094
1616599979.8362136,69,0.00594374118372798
1616602457.9989445,70,0.00592890614643693
1616604942.5115087,71,0.005933547858148813
1616607416.7688916,72,0.005931883584707975
1616609893.9734907,73,0.00595070281997323
1616612369.8550482,74,0.005892767570912838
1616614848.5224147,75,0.0058759115636348724
1616617324.792593,76,0.0058732726611196995
1616619800.7127714,77,0.0058525255881249905
1616622277.2167072,78,0.005836954805999994
1616624750.8726747,79,0.005842625629156828
1616627228.9703648,80,0.005807496607303619
1616629713.2144742,81,0.005824981722980738
1616632189.9561517,82,0.005789337679743767
1616634663.5740309,83,0.00578733766451478
1616637136.652556,84,0.005767106078565121
1616639611.1208951,85,0.005763983353972435
1616642083.1537929,86,0.005745958536863327
1616644550.671055,87,0.005797271616756916
1616647026.6158965,88,0.005722319707274437
