Step,Value
1,0.023907260969281197
2,0.01534632220864296
3,0.014483791776001453
4,0.013489487580955029
5,0.012978443875908852
6,0.012457886710762978
7,0.011140720918774605
8,0.012189150787889957
9,0.010146219283342361
10,0.010130701586604118
11,0.009799251332879066
12,0.009703345596790314
13,0.009767401032149792
14,0.009155469946563244
15,0.008993526920676231
16,0.009003834798932076
17,0.008945140056312084
18,0.009273352101445198
19,0.008340061642229557
20,0.008090496063232422
21,0.008169971406459808
22,0.007672559469938278
23,0.007629298605024815
24,0.007836280390620232
25,0.007356005255132914
26,0.00776939932256937
27,0.007726224604994059
28,0.00749014550819993
29,0.006817968562245369
30,0.0073588197119534016
31,0.006983722560107708
32,0.007040564436465502
33,0.007030815351754427
34,0.006699942518025637
35,0.006343023385852575
36,0.0070574539713561535
37,0.0065329116769135
38,0.0067919897846877575
39,0.006543098948895931
40,0.006088184658437967
41,0.00618844386190176
42,0.006330182775855064
43,0.006279554218053818
44,0.006148859858512878
45,0.006066317204385996
46,0.006237301509827375
47,0.006113528273999691
48,0.0059556481428444386
49,0.006237529218196869
50,0.006044130306690931
51,0.005949028767645359
52,0.00606977054849267
53,0.006263712886720896
54,0.006129574030637741
55,0.005795890931040049
56,0.006204678677022457
57,0.005835987161844969
58,0.0054284995421767235
59,0.0054506780579686165
60,0.005951814353466034
61,0.005634044762700796
62,0.005540963262319565
63,0.005624901968985796
64,0.005431370344012976
65,0.006022700108587742
66,0.005708899348974228
67,0.0054934145882725716
68,0.0051979124546051025
69,0.005193657241761684
70,0.005254564341157675
71,0.005386015400290489
72,0.005525662563741207
73,0.00531204417347908
74,0.005134109873324633
75,0.005136511288583279
76,0.005417342763394117
77,0.005024150013923645
78,0.004985072650015354
79,0.0051271794363856316
80,0.00528324767947197
81,0.00493922783061862
82,0.004968610126525164
83,0.005056535359472036
84,0.005153389647603035
85,0.005185351707041264
86,0.005045861005783081
87,0.005006270483136177
88,0.004969768226146698
89,0.004831098020076752
90,0.004855221603065729
91,0.004817780572921038
92,0.004873798694461584
93,0.004986435174942017
94,0.005045977421104908
95,0.005149261560291052
96,0.004903930705040693
97,0.004978231154382229
98,0.004772182088345289
99,0.004794207867234945
100,0.004906895570456982
101,0.005091506987810135
102,0.004924838896840811
103,0.005067707970738411
104,0.004784527700394392
105,0.004998210351914167
106,0.004933763761073351
107,0.004717293661087751
108,0.004699693527072668
109,0.004809895064681768
110,0.004469977226108313
111,0.004605128429830074
112,0.004711680114269257
113,0.0047935969196259975
114,0.0045956093817949295
115,0.004668542183935642
116,0.004815971944481134
117,0.004712292924523354
118,0.004811461083590984
119,0.004509232472628355
120,0.004553468897938728
121,0.004498366266489029
122,0.0048493267968297005
123,0.004644028376787901
124,0.004612268414348364
125,0.004985118750482798
126,0.004642139654606581
127,0.00531152356415987
128,0.004600657150149345
129,0.004546244163066149
130,0.00439865980297327
131,0.004531855694949627
132,0.004567963536828756
133,0.004503906238824129
134,0.004580215085297823
135,0.004465704318135977
136,0.004677300341427326
137,0.004372827243059874
138,0.004495379980653524
139,0.004204371944069862
140,0.004468407016247511
141,0.004501871298998594
142,0.004695408046245575
143,0.004279489628970623
144,0.0043951114639639854
145,0.00442171236500144
146,0.004250263795256615
147,0.004476853646337986
148,0.0043333531357347965
149,0.0045351674780249596
150,0.0045436653308570385
151,0.004458269570022821
152,0.004443803336471319
153,0.004434971138834953
154,0.004538270644843578
155,0.004494634922593832
156,0.0043821013532578945
157,0.00435162428766489
158,0.004429235588759184
159,0.004373122006654739
160,0.004323399160057306
161,0.004457436036318541
162,0.00431794673204422
163,0.004526619333773851
164,0.004581941291689873
165,0.004525988362729549
166,0.004319201689213514
167,0.004538262262940407
168,0.004361988045275211
169,0.004452233202755451
170,0.004555197898298502
171,0.004356029909104109
172,0.004211013205349445
173,0.004491834435611963
174,0.004460541065782309
175,0.004641112871468067
176,0.004404967650771141
177,0.004175533540546894
178,0.004305118229240179
179,0.0043813870288431644
180,0.0044631571508944035
181,0.004391220398247242
182,0.0043795001693069935
183,0.004500322975218296
184,0.004422121215611696
185,0.004381455946713686
186,0.004551328718662262
187,0.004465482197701931
188,0.004346940200775862
189,0.004535499960184097
190,0.0046362681314349174
191,0.004633764270693064
192,0.004389610607177019
193,0.004718360025435686
194,0.00438249297440052
195,0.004258887842297554
196,0.004263864830136299
197,0.0046712919138371944
198,0.004416151437908411
199,0.004383177496492863
200,0.004504603799432516
